# model_type: yolo26-nano
timestamp,frame_id,fps,depth_m,j00_nose_x,j00_nose_y,j00_nose_z,j01_L_eye_x,j01_L_eye_y,j01_L_eye_z,j02_R_eye_x,j02_R_eye_y,j02_R_eye_z,j03_L_ear_x,j03_L_ear_y,j03_L_ear_z,j04_R_ear_x,j04_R_ear_y,j04_R_ear_z,j05_L_shoulder_x,j05_L_shoulder_y,j05_L_shoulder_z,j06_R_shoulder_x,j06_R_shoulder_y,j06_R_shoulder_z,j07_L_elbow_x,j07_L_elbow_y,j07_L_elbow_z,j08_R_elbow_x,j08_R_elbow_y,j08_R_elbow_z,j09_L_wrist_x,j09_L_wrist_y,j09_L_wrist_z,j10_R_wrist_x,j10_R_wrist_y,j10_R_wrist_z,j11_L_hip_x,j11_L_hip_y,j11_L_hip_z,j12_R_hip_x,j12_R_hip_y,j12_R_hip_z,j13_L_knee_x,j13_L_knee_y,j13_L_knee_z,j14_R_knee_x,j14_R_knee_y,j14_R_knee_z,j15_L_ankle_x,j15_L_ankle_y,j15_L_ankle_z,j16_R_ankle_x,j16_R_ankle_y,j16_R_ankle_z
1783500406.960,31,9.4,0.79,-0.049,-0.348,-0.036,-0.019,-0.384,-0.031,-0.079,-0.373,-0.037,+0.023,-0.389,+0.078,-0.111,-0.349,-0.027,+0.095,-0.215,+0.156,-0.204,-0.197,+0.058,+0.953,-0.392,+2.729,-0.275,-0.050,-0.004,+8.158,-5.895,+19.836,-0.235,-0.020,-0.032,+0.083,+0.005,+0.015,-0.083,-0.005,-0.015,+0.113,+0.001,+0.056,-0.060,-0.015,-0.010,+0.183,+0.069,+0.219,-0.017,-0.010,-0.001
1783500407.057,32,11.5,0.76,-0.045,-0.346,-0.034,-0.017,-0.383,-0.026,-0.077,-0.371,-0.035,+0.027,-0.390,+0.083,-0.108,-0.348,-0.025,+0.101,-0.219,+0.154,-0.201,-0.198,+0.058,+1.120,-0.468,+3.181,-0.270,-0.051,-0.006,+12.281,-7.328,+28.139,-0.230,-0.018,-0.033,+0.084,+0.006,+0.018,-0.084,-0.006,-0.018,+0.113,+0.004,+0.061,-0.069,-0.016,-0.014,+0.130,+0.016,+0.047,-0.045,-0.010,-0.016
1783500407.225,33,5.7,0.75,-0.053,-0.345,-0.037,-0.024,-0.383,-0.030,-0.084,-0.370,-0.037,+0.021,-0.392,+0.078,-0.114,-0.346,-0.027,+0.098,-0.219,+0.137,-0.206,-0.202,+0.054,+1.108,-0.453,+3.132,-0.277,-0.057,-0.009,+10.014,-6.077,+22.238,-0.237,-0.022,-0.041,+0.084,+0.009,+0.026,-0.084,-0.009,-0.026,+0.133,-0.012,+0.043,-0.062,-0.021,-0.009,+0.263,+0.072,+0.273,-0.015,-0.016,-0.006
1783500407.293,34,10.5,0.74,-0.061,-0.345,-0.040,-0.033,-0.385,-0.033,-0.094,-0.370,-0.038,+0.015,-0.394,+0.062,-0.122,-0.347,-0.028,+0.092,-0.216,+0.122,-0.212,-0.205,+0.052,+0.959,-0.292,+2.592,-0.284,-0.061,-0.011,+8.677,-4.529,+18.338,-0.246,-0.027,-0.046,+0.083,+0.011,+0.030,-0.083,-0.011,-0.030,+0.141,-0.005,+0.072,-0.049,-0.023,-0.013,+0.331,+0.139,+0.478,+0.004,-0.018,+0.001
1783500407.398,35,14.6,0.74,-0.067,-0.347,-0.043,-0.039,-0.387,-0.036,-0.102,-0.372,-0.036,+0.009,-0.397,+0.056,-0.128,-0.347,-0.030,+0.086,-0.211,+0.106,-0.217,-0.208,+0.051,+0.787,-0.095,+2.055,-0.290,-0.062,-0.013,+7.258,-2.939,+14.317,-0.254,-0.032,-0.052,+0.082,+0.011,+0.032,-0.082,-0.011,-0.032,+0.148,-0.005,+0.077,-0.035,-0.024,-0.015,+0.397,+0.211,+0.691,+0.023,-0.021,+0.002
1783500407.433,36,11.9,0.77,-0.071,-0.347,-0.038,-0.043,-0.387,-0.034,-0.106,-0.372,-0.032,+0.004,-0.395,+0.058,-0.133,-0.346,-0.025,+0.078,-0.206,+0.105,-0.222,-0.206,+0.056,+0.579,+0.070,+1.517,-0.296,-0.060,-0.007,+4.916,-1.213,+9.041,-0.261,-0.032,-0.048,+0.082,+0.009,+0.027,-0.082,-0.009,-0.027,+0.153,-0.001,+0.087,-0.022,-0.021,-0.006,+0.462,+0.271,+0.873,+0.044,-0.019,+0.018
1783500407.457,37,38.6,0.77,-0.074,-0.349,-0.036,-0.046,-0.387,-0.033,-0.109,-0.374,-0.028,+0.000,-0.394,+0.058,-0.137,-0.346,-0.021,+0.072,-0.202,+0.110,-0.227,-0.204,+0.060,+0.406,+0.159,+1.088,-0.301,-0.057,-0.003,+0.752,+0.222,+0.707,-0.266,-0.032,-0.044,+0.081,+0.008,+0.022,-0.081,-0.008,-0.022,+0.158,+0.004,+0.101,-0.011,-0.017,+0.004,+0.519,+0.326,+1.040,+0.061,-0.016,+0.033
1783500407.504,38,27.6,0.79,-0.070,-0.351,-0.034,-0.042,-0.388,-0.032,-0.106,-0.376,-0.027,+0.002,-0.393,+0.061,-0.135,-0.348,-0.020,+0.070,-0.202,+0.123,-0.226,-0.203,+0.063,+0.462,+0.211,+1.352,-0.300,-0.053,-0.000,+0.933,+0.306,+1.045,-0.266,-0.031,-0.039,+0.081,+0.006,+0.016,-0.081,-0.006,-0.016,+0.152,+0.020,+0.136,-0.012,-0.013,+0.000,+0.470,+0.334,+1.042,+0.056,-0.012,+0.035
1783500407.541,39,20.8,0.79,-0.067,-0.353,-0.033,-0.038,-0.388,-0.032,-0.102,-0.377,-0.027,+0.003,-0.395,+0.073,-0.132,-0.349,-0.021,+0.070,-0.204,+0.133,-0.226,-0.203,+0.065,+0.469,+0.190,+1.334,-0.299,-0.050,+0.001,+0.978,+0.286,+1.103,-0.265,-0.030,-0.036,+0.082,+0.005,+0.013,-0.082,-0.005,-0.013,+0.156,+0.016,+0.133,-0.017,-0.013,+0.006,+0.490,+0.332,+1.067,+0.064,-0.014,+0.039
1783500407.567,40,36.7,0.82,-0.058,-0.354,-0.033,-0.028,-0.388,-0.034,-0.092,-0.378,-0.031,+0.011,-0.394,+0.075,-0.124,-0.350,-0.021,+0.075,-0.206,+0.143,-0.219,-0.203,+0.065,+0.446,+0.106,+1.094,-0.293,-0.049,-0.000,+1.165,+0.152,+1.489,-0.257,-0.028,-0.036,+0.081,+0.004,+0.012,-0.081,-0.004,-0.012,+0.146,+0.008,+0.118,-0.023,-0.015,+0.008,+0.433,+0.260,+0.871,+0.061,-0.016,+0.050
1783500407.595,41,36.6,0.82,-0.049,-0.355,-0.032,-0.019,-0.388,-0.035,-0.081,-0.377,-0.036,+0.020,-0.394,+0.076,-0.116,-0.351,-0.021,+0.082,-0.208,+0.148,-0.212,-0.203,+0.064,+0.421,+0.024,+0.849,-0.286,-0.050,-0.001,+1.333,+0.013,+1.862,-0.249,-0.027,-0.036,+0.080,+0.004,+0.011,-0.080,-0.004,-0.011,+0.136,+0.002,+0.105,-0.030,-0.019,+0.005,+0.373,+0.194,+0.690,+0.054,-0.019,+0.055
1783500407.615,42,46.4,0.85,-0.040,-0.355,-0.033,-0.010,-0.388,-0.035,-0.071,-0.377,-0.041,+0.028,-0.393,+0.077,-0.108,-0.351,-0.024,+0.090,-0.211,+0.155,-0.205,-0.203,+0.062,+0.408,-0.079,+0.628,-0.278,-0.050,-0.003,+3.344,-1.568,+6.688,-0.239,-0.026,-0.036,+0.081,+0.003,+0.008,-0.081,-0.003,-0.008,+0.128,-0.003,+0.086,-0.043,-0.020,+0.001,+0.305,+0.130,+0.496,+0.033,-0.019,+0.046
