# model_type: yolov8-nano
timestamp,frame_id,fps,latency_ms,depth_m,j00_nose_x,j00_nose_y,j00_nose_z,j01_L_eye_x,j01_L_eye_y,j01_L_eye_z,j02_R_eye_x,j02_R_eye_y,j02_R_eye_z,j03_L_ear_x,j03_L_ear_y,j03_L_ear_z,j04_R_ear_x,j04_R_ear_y,j04_R_ear_z,j05_L_shoulder_x,j05_L_shoulder_y,j05_L_shoulder_z,j06_R_shoulder_x,j06_R_shoulder_y,j06_R_shoulder_z,j07_L_elbow_x,j07_L_elbow_y,j07_L_elbow_z,j08_R_elbow_x,j08_R_elbow_y,j08_R_elbow_z,j09_L_wrist_x,j09_L_wrist_y,j09_L_wrist_z,j10_R_wrist_x,j10_R_wrist_y,j10_R_wrist_z,j11_L_hip_x,j11_L_hip_y,j11_L_hip_z,j12_R_hip_x,j12_R_hip_y,j12_R_hip_z,j13_L_knee_x,j13_L_knee_y,j13_L_knee_z,j14_R_knee_x,j14_R_knee_y,j14_R_knee_z,j15_L_ankle_x,j15_L_ankle_y,j15_L_ankle_z,j16_R_ankle_x,j16_R_ankle_y,j16_R_ankle_z
1783582226.788,31,25.9,1783582126691.7,0.59,+0.654,-0.800,-1.374,+0.685,-0.824,-1.365,+0.621,-0.824,-1.371,+0.720,-0.814,-1.307,+0.572,-0.808,-1.348,+0.790,-0.615,-1.199,+0.488,-0.631,-1.327,+0.859,-0.434,-1.216,+0.490,-0.482,-1.353,+0.994,-0.251,-0.703,+0.490,-0.451,-1.247,+0.704,-0.455,-1.278,-0.704,+0.455,+1.278,+0.699,-0.459,-1.277,+0.629,-0.538,-1.316,+0.674,-0.453,-1.272,+0.821,-0.537,-1.195
1783582226.836,32,19.9,1783582126672.9,1.35,+0.647,-0.801,-1.376,+0.677,-0.825,-1.367,+0.613,-0.824,-1.373,+0.710,-0.819,-1.297,+0.562,-0.809,-1.348,+0.781,-0.618,-1.201,+0.482,-0.631,-1.327,+0.853,-0.435,-1.216,+0.482,-0.480,-1.348,+1.068,-0.226,-0.549,+0.493,-0.460,-1.253,+0.705,-0.453,-1.272,-0.705,+0.453,+1.272,+0.763,-0.398,-1.004,+0.626,-0.541,-1.308,+0.746,-0.368,-1.001,+0.799,-0.541,-1.205
1783582226.864,33,23.6,0.0,0.64,+0.641,-0.802,-1.381,+0.670,-0.827,-1.371,+0.606,-0.826,-1.378,+0.703,-0.821,-1.300,+0.543,-0.817,-1.330,+0.772,-0.620,-1.206,+0.477,-0.633,-1.328,+0.853,-0.435,-1.217,+0.472,-0.477,-1.337,+1.135,-0.220,-0.364,+0.500,-0.476,-1.261,+0.708,-0.455,-1.277,-0.708,+0.455,+1.277,+0.787,-0.407,-0.992,+0.624,-0.543,-1.311,+0.817,-0.303,-0.733,+0.783,-0.541,-1.214
1783582226.927,34,26.3,1783582126697.6,0.64,+0.634,-0.804,-1.386,+0.664,-0.830,-1.375,+0.600,-0.827,-1.382,+0.697,-0.823,-1.303,+0.524,-0.824,-1.312,+0.764,-0.622,-1.211,+0.472,-0.634,-1.329,+0.853,-0.436,-1.217,+0.461,-0.473,-1.327,+1.201,-0.214,-0.178,+0.508,-0.492,-1.269,+0.711,-0.457,-1.281,-0.711,+0.457,+1.281,+0.811,-0.415,-0.981,+0.622,-0.544,-1.313,+0.888,-0.237,-0.466,+0.766,-0.542,-1.223
1783582226.996,35,13.0,1783582126699.9,0.65,+2.297,-2.172,-5.228,+2.327,-2.199,-5.216,+2.262,-2.196,-5.223,+2.357,-2.197,-5.131,+2.179,-2.195,-5.142,+2.427,-1.989,-5.053,+2.136,-2.001,-5.172,+2.541,-1.765,-4.950,+2.129,-1.841,-5.168,+2.931,-1.615,-3.863,+2.191,-1.881,-5.131,+2.382,-1.823,-5.117,-2.382,+1.823,+5.117,+2.495,-1.793,-4.808,+2.285,-1.920,-5.159,+2.623,-1.539,-4.035,+2.424,-1.910,-5.069
1783582227.017,36,25.4,0.0,0.64,+1.979,-1.941,-4.580,+2.008,-1.968,-4.568,+1.942,-1.966,-4.575,+2.039,-1.967,-4.483,+1.853,-1.967,-4.483,+2.109,-1.757,-4.405,+1.819,-1.769,-4.526,+2.277,-1.447,-4.055,+1.811,-1.610,-4.517,+2.764,-1.432,-2.812,+1.893,-1.673,-4.506,+2.071,-1.591,-4.466,-2.071,+1.591,+4.466,+2.196,-1.571,-4.146,+1.968,-1.696,-4.516,+2.381,-1.247,-3.110,+2.101,-1.680,-4.423
1783582227.036,37,53.4,1783582126672.9,0.64,+1.980,-1.939,-4.574,+2.009,-1.966,-4.561,+1.944,-1.964,-4.569,+2.041,-1.961,-4.489,+1.850,-1.968,-4.469,+2.110,-1.754,-4.400,+1.819,-1.767,-4.521,+2.330,-1.357,-3.805,+1.813,-1.608,-4.512,+2.843,-1.503,-2.557,+1.898,-1.681,-4.509,+2.070,-1.592,-4.468,-2.070,+1.592,+4.468,+2.154,-1.639,-4.407,+1.967,-1.693,-4.520,+2.382,-1.269,-3.099,+2.106,-1.675,-4.415
1783582227.087,38,23.4,0.0,0.66,+1.982,-1.939,-4.573,+2.012,-1.966,-4.560,+1.947,-1.963,-4.568,+2.044,-1.961,-4.489,+1.863,-1.962,-4.489,+2.113,-1.753,-4.399,+1.822,-1.767,-4.522,+2.390,-1.269,-3.548,+1.821,-1.612,-4.522,+2.999,-1.587,-2.188,+1.897,-1.684,-4.507,+2.071,-1.592,-4.469,-2.071,+1.592,+4.469,+2.157,-1.642,-4.407,+1.967,-1.692,-4.511,+2.401,-1.282,-3.080,+2.113,-1.676,-4.413
1783582227.124,39,26.1,1783582126694.9,0.66,+1.984,-1.939,-4.572,+2.015,-1.965,-4.560,+1.949,-1.963,-4.567,+2.046,-1.961,-4.489,+1.877,-1.956,-4.509,+2.117,-1.753,-4.399,+1.825,-1.767,-4.523,+2.450,-1.180,-3.291,+1.829,-1.616,-4.532,+3.155,-1.670,-1.818,+1.897,-1.687,-4.506,+2.071,-1.593,-4.470,-2.071,+1.593,+4.470,+2.159,-1.646,-4.407,+1.968,-1.692,-4.502,+2.421,-1.296,-3.061,+2.120,-1.676,-4.411
1783582227.147,40,34.0,0.0,0.94,-0.022,-0.322,-0.125,+0.008,-0.348,-0.113,-0.057,-0.346,-0.119,+0.041,-0.343,-0.041,-0.124,-0.335,-0.072,+0.112,-0.135,+0.048,-0.181,-0.149,-0.074,+0.492,+0.486,+1.315,-0.184,+0.006,-0.073,+1.325,-0.129,+2.989,-0.109,-0.071,-0.060,+0.067,+0.024,-0.027,-0.067,-0.024,+0.027,+0.158,-0.029,+0.047,-0.034,-0.075,-0.056,+0.445,+0.302,+1.405,+0.122,-0.062,+0.041
1783582227.211,41,24.2,1783582126715.1,0.94,-0.047,-0.304,-0.166,-0.016,-0.329,-0.155,-0.081,-0.327,-0.161,+0.015,-0.328,-0.071,-0.143,-0.313,-0.124,+0.088,-0.117,+0.006,-0.206,-0.130,-0.115,+0.486,+0.504,+1.294,-0.212,+0.027,-0.106,+1.392,-0.172,+3.060,-0.133,-0.053,-0.103,+0.044,+0.042,-0.069,-0.044,-0.042,+0.069,+0.139,-0.011,+0.013,-0.054,-0.057,-0.099,+0.448,+0.305,+1.377,+0.105,-0.045,+0.002
1783582227.258,42,16.5,1783582126678.4,1.36,-0.048,-0.305,-0.170,-0.017,-0.331,-0.159,-0.083,-0.329,-0.164,+0.014,-0.329,-0.074,-0.138,-0.311,-0.138,+0.086,-0.119,+0.002,-0.206,-0.131,-0.117,+0.499,+0.494,+1.317,-0.213,+0.027,-0.105,+1.516,-0.235,+3.189,-0.136,-0.054,-0.097,+0.046,+0.040,-0.074,-0.046,-0.040,+0.074,+0.146,-0.013,+0.015,-0.050,-0.056,-0.094,+0.492,+0.286,+1.386,+0.114,-0.050,+0.003
