# model_type: yolov8-nano
timestamp,frame_id,fps,latency_ms,depth_m,j00_nose_x,j00_nose_y,j00_nose_z,j01_L_eye_x,j01_L_eye_y,j01_L_eye_z,j02_R_eye_x,j02_R_eye_y,j02_R_eye_z,j03_L_ear_x,j03_L_ear_y,j03_L_ear_z,j04_R_ear_x,j04_R_ear_y,j04_R_ear_z,j05_L_shoulder_x,j05_L_shoulder_y,j05_L_shoulder_z,j06_R_shoulder_x,j06_R_shoulder_y,j06_R_shoulder_z,j07_L_elbow_x,j07_L_elbow_y,j07_L_elbow_z,j08_R_elbow_x,j08_R_elbow_y,j08_R_elbow_z,j09_L_wrist_x,j09_L_wrist_y,j09_L_wrist_z,j10_R_wrist_x,j10_R_wrist_y,j10_R_wrist_z,j11_L_hip_x,j11_L_hip_y,j11_L_hip_z,j12_R_hip_x,j12_R_hip_y,j12_R_hip_z,j13_L_knee_x,j13_L_knee_y,j13_L_knee_z,j14_R_knee_x,j14_R_knee_y,j14_R_knee_z,j15_L_ankle_x,j15_L_ankle_y,j15_L_ankle_z,j16_R_ankle_x,j16_R_ankle_y,j16_R_ankle_z
1783582217.468,95,57.0,0.0,0.56,+0.006,-0.351,-0.060,+0.032,-0.370,-0.047,-0.030,-0.369,-0.050,+0.068,-0.327,-0.078,-0.098,-0.356,-0.016,+0.123,-0.171,-0.213,-0.167,-0.168,-0.029,+0.211,-0.057,-0.136,-0.161,-0.021,-0.051,+0.977,+0.058,+1.414,-0.092,-0.073,+0.006,+0.086,+0.004,+0.010,-0.086,-0.004,-0.010,+0.196,-0.089,-0.138,+0.015,-0.073,+0.021,+0.232,-0.087,-0.141,+0.152,-0.123,-0.155
1783582217.487,96,50.2,0.0,0.56,+0.006,-0.350,-0.060,+0.031,-0.370,-0.046,-0.031,-0.370,-0.049,+0.062,-0.338,-0.043,-0.099,-0.356,-0.015,+0.123,-0.171,-0.216,-0.167,-0.167,-0.028,+0.210,-0.051,-0.126,-0.163,-0.019,-0.045,+0.960,+0.071,+1.507,-0.091,-0.076,+0.015,+0.086,+0.004,+0.010,-0.086,-0.004,-0.010,+0.194,-0.078,-0.098,+0.007,-0.071,+0.018,+0.225,-0.088,-0.154,+0.148,-0.109,-0.103
1783582217.507,97,57.3,1783582126660.7,0.56,+0.008,-0.350,-0.060,+0.033,-0.371,-0.046,-0.029,-0.370,-0.049,+0.064,-0.338,-0.043,-0.095,-0.355,-0.019,+0.125,-0.171,-0.218,-0.165,-0.167,-0.028,+0.213,-0.046,-0.118,-0.161,-0.018,-0.045,+0.958,+0.083,+1.597,-0.090,-0.077,+0.013,+0.087,+0.003,+0.010,-0.087,-0.003,-0.010,+0.195,-0.068,-0.057,+0.005,-0.074,+0.014,+0.217,-0.093,-0.172,+0.147,-0.098,-0.052
1783582217.529,98,50.8,0.0,0.56,+0.010,-0.350,-0.061,+0.035,-0.371,-0.046,-0.027,-0.370,-0.048,+0.066,-0.338,-0.043,-0.091,-0.353,-0.024,+0.128,-0.171,-0.219,-0.163,-0.168,-0.027,+0.217,-0.041,-0.110,-0.160,-0.017,-0.044,+0.957,+0.096,+1.688,-0.089,-0.077,+0.011,+0.087,+0.003,+0.009,-0.087,-0.003,-0.009,+0.196,-0.058,-0.015,+0.003,-0.076,+0.010,+0.208,-0.097,-0.190,+0.147,-0.088,-0.001
1783582217.545,99,48.8,0.0,0.54,+0.010,-0.348,-0.057,+0.036,-0.370,-0.043,-0.026,-0.369,-0.045,+0.067,-0.337,-0.037,-0.090,-0.352,-0.021,+0.129,-0.164,-0.157,-0.162,-0.167,-0.023,+0.219,-0.030,-0.084,-0.160,-0.015,-0.040,+0.810,+0.062,+1.389,-0.089,-0.076,+0.010,+0.086,+0.004,+0.013,-0.086,-0.004,-0.013,+0.193,-0.048,+0.031,-0.003,-0.081,+0.007,+0.198,-0.086,-0.160,+0.139,-0.075,+0.055
1783582217.565,100,61.2,0.0,0.54,+0.010,-0.347,-0.053,+0.035,-0.368,-0.039,-0.027,-0.367,-0.041,+0.066,-0.336,-0.032,-0.093,-0.352,-0.014,+0.127,-0.157,-0.093,-0.163,-0.165,-0.020,+0.219,-0.024,-0.067,-0.160,-0.014,-0.038,+0.665,+0.016,+1.000,-0.090,-0.075,+0.012,+0.085,+0.006,+0.017,-0.085,-0.006,-0.017,+0.188,-0.048,+0.035,-0.006,-0.083,+0.007,+0.197,-0.071,-0.112,+0.133,-0.074,+0.060
1783582217.582,101,45.6,1783582126669.6,0.54,+0.009,-0.346,-0.049,+0.034,-0.367,-0.036,-0.027,-0.366,-0.038,+0.064,-0.334,-0.027,-0.096,-0.352,-0.007,+0.124,-0.150,-0.029,-0.165,-0.163,-0.018,+0.219,-0.018,-0.050,-0.161,-0.013,-0.035,+0.521,-0.030,+0.611,-0.091,-0.074,+0.013,+0.083,+0.007,+0.021,-0.083,-0.007,-0.021,+0.184,-0.048,+0.039,-0.009,-0.085,+0.006,+0.195,-0.056,-0.063,+0.126,-0.072,+0.064
1783582217.603,102,51.3,0.0,0.56,+0.013,-0.344,-0.046,+0.040,-0.365,-0.033,-0.022,-0.365,-0.035,+0.067,-0.340,-0.001,-0.090,-0.352,-0.005,+0.130,-0.143,+0.036,-0.162,-0.162,-0.016,+0.225,-0.010,-0.029,-0.157,-0.013,-0.037,+0.379,-0.073,+0.228,-0.088,-0.070,+0.008,+0.083,+0.008,+0.023,-0.083,-0.008,-0.023,+0.171,-0.050,+0.044,-0.018,-0.088,+0.019,+0.178,-0.041,-0.015,+0.123,-0.071,+0.068
1783582217.621,103,53.8,0.0,0.56,+0.018,-0.343,-0.044,+0.045,-0.364,-0.030,-0.017,-0.363,-0.033,+0.069,-0.345,+0.026,-0.084,-0.351,-0.003,+0.135,-0.136,+0.101,-0.160,-0.161,-0.014,+0.231,-0.003,-0.008,-0.153,-0.014,-0.039,+0.237,-0.115,-0.155,-0.084,-0.066,+0.003,+0.082,+0.009,+0.026,-0.082,-0.009,-0.026,+0.157,-0.051,+0.049,-0.027,-0.091,+0.031,+0.160,-0.026,+0.033,+0.120,-0.071,+0.071
1783582217.641,104,53.3,1783582126661.8,0.56,+0.023,-0.343,-0.045,+0.051,-0.364,-0.031,-0.012,-0.364,-0.034,+0.073,-0.352,+0.048,-0.076,-0.351,-0.008,+0.143,-0.136,+0.102,-0.157,-0.161,-0.016,+0.237,-0.001,-0.004,-0.148,-0.016,-0.044,+0.240,-0.111,-0.149,-0.080,-0.063,-0.004,+0.082,+0.009,+0.025,-0.082,-0.009,-0.025,+0.148,-0.052,+0.050,-0.033,-0.092,+0.043,+0.145,-0.026,+0.033,+0.124,-0.072,+0.069
1783582217.660,105,54.4,0.0,0.56,+0.029,-0.343,-0.046,+0.058,-0.365,-0.032,-0.006,-0.364,-0.035,+0.077,-0.359,+0.069,-0.067,-0.351,-0.013,+0.151,-0.136,+0.103,-0.154,-0.161,-0.017,+0.244,+0.000,+0.001,-0.143,-0.017,-0.049,+0.243,-0.107,-0.143,-0.076,-0.060,-0.011,+0.083,+0.009,+0.024,-0.083,-0.009,-0.024,+0.139,-0.054,+0.051,-0.039,-0.092,+0.055,+0.129,-0.026,+0.033,+0.128,-0.073,+0.068
1783582217.676,106,61.2,0.0,0.57,+0.040,-0.343,-0.047,+0.070,-0.365,-0.033,+0.006,-0.364,-0.037,+0.088,-0.366,+0.091,-0.052,-0.350,-0.019,+0.165,-0.135,+0.103,-0.144,-0.163,-0.020,+0.256,+0.003,+0.007,-0.131,-0.019,-0.054,+0.253,-0.096,-0.101,-0.064,-0.053,-0.011,+0.084,+0.007,+0.021,-0.084,-0.007,-0.021,+0.129,-0.060,+0.050,-0.044,-0.095,+0.068,+0.110,-0.028,+0.031,+0.132,-0.072,+0.060
1783582217.693,107,54.0,0.0,0.57,+0.046,-0.343,-0.048,+0.076,-0.365,-0.034,+0.012,-0.364,-0.038,+0.095,-0.366,+0.091,-0.045,-0.351,-0.020,+0.171,-0.134,+0.102,-0.138,-0.164,-0.020,+0.262,+0.003,+0.009,-0.125,-0.020,-0.055,+0.259,-0.089,-0.064,-0.057,-0.048,-0.004,+0.084,+0.007,+0.019,-0.084,-0.007,-0.019,+0.128,-0.064,+0.048,-0.043,-0.098,+0.068,+0.107,-0.029,+0.029,+0.132,-0.070,+0.054
1783582217.717,108,41.1,1783582126670.8,0.57,+0.052,-0.343,-0.049,+0.082,-0.365,-0.035,+0.018,-0.364,-0.038,+0.101,-0.367,+0.091,-0.039,-0.351,-0.021,+0.177,-0.134,+0.100,-0.132,-0.165,-0.021,+0.268,+0.004,+0.011,-0.119,-0.020,-0.056,+0.266,-0.081,-0.028,-0.050,-0.044,+0.004,+0.085,+0.006,+0.016,-0.085,-0.006,-0.016,+0.127,-0.069,+0.046,-0.042,-0.100,+0.068,+0.104,-0.031,+0.027,+0.133,-0.067,+0.049
1783582217.735,109,57.1,0.0,0.58,+0.060,-0.343,-0.048,+0.090,-0.365,-0.034,+0.025,-0.364,-0.038,+0.111,-0.366,+0.092,-0.031,-0.349,-0.020,+0.189,-0.134,+0.103,-0.125,-0.166,-0.021,+0.280,+0.003,+0.010,-0.111,-0.020,-0.055,+0.270,-0.073,+0.009,-0.039,-0.039,+0.014,+0.086,+0.006,+0.017,-0.086,-0.006,-0.017,+0.130,-0.080,+0.052,-0.032,-0.112,+0.056,+0.101,-0.035,+0.028,+0.139,-0.067,+0.050
1783582217.756,110,56.9,0.0,0.58,+0.067,-0.343,-0.046,+0.098,-0.364,-0.034,+0.032,-0.364,-0.037,+0.121,-0.365,+0.094,-0.023,-0.346,-0.020,+0.200,-0.134,+0.105,-0.118,-0.167,-0.020,+0.293,+0.003,+0.008,-0.104,-0.020,-0.054,+0.274,-0.064,+0.047,-0.027,-0.034,+0.025,+0.086,+0.006,+0.017,-0.086,-0.006,-0.017,+0.133,-0.091,+0.059,-0.022,-0.123,+0.045,+0.098,-0.039,+0.029,+0.145,-0.066,+0.051
1783582217.779,111,40.0,1783582126666.4,0.58,+0.069,-0.343,-0.045,+0.100,-0.364,-0.033,+0.033,-0.363,-0.036,+0.124,-0.363,+0.095,-0.022,-0.344,-0.018,+0.205,-0.135,+0.108,-0.117,-0.168,-0.019,+0.299,+0.002,+0.005,-0.102,-0.020,-0.053,+0.271,-0.063,+0.048,-0.022,-0.034,+0.029,+0.086,+0.007,+0.019,-0.086,-0.007,-0.019,+0.136,-0.097,+0.067,-0.013,-0.131,+0.032,+0.098,-0.042,+0.031,+0.150,-0.069,+0.058
1783582217.796,112,58.5,0.0,0.58,+0.070,-0.343,-0.043,+0.102,-0.364,-0.032,+0.034,-0.363,-0.035,+0.128,-0.362,+0.096,-0.021,-0.342,-0.017,+0.210,-0.136,+0.111,-0.116,-0.168,-0.018,+0.305,+0.000,+0.001,-0.100,-0.019,-0.052,+0.269,-0.062,+0.049,-0.017,-0.033,+0.032,+0.086,+0.008,+0.022,-0.086,-0.008,-0.022,+0.140,-0.104,+0.075,-0.004,-0.140,+0.020,+0.098,-0.044,+0.034,+0.156,-0.071,+0.065
1783582217.812,113,61.1,0.0,0.58,+0.070,-0.343,-0.043,+0.102,-0.363,-0.031,+0.033,-0.363,-0.034,+0.127,-0.361,+0.096,-0.024,-0.343,-0.013,+0.210,-0.136,+0.111,-0.117,-0.168,-0.017,+0.306,+0.000,+0.000,-0.101,-0.019,-0.051,+0.265,-0.061,+0.050,-0.016,-0.035,+0.036,+0.087,+0.007,+0.020,-0.087,-0.007,-0.020,+0.143,-0.108,+0.083,-0.001,-0.145,+0.017,+0.097,-0.047,+0.035,+0.154,-0.074,+0.066
1783582217.841,114,45.1,0.0,0.58,+0.068,-0.343,-0.044,+0.100,-0.364,-0.032,+0.031,-0.363,-0.034,+0.124,-0.363,+0.095,-0.028,-0.345,-0.011,+0.205,-0.134,+0.108,-0.119,-0.167,-0.016,+0.301,+0.001,+0.003,-0.103,-0.019,-0.052,+0.265,-0.062,+0.049,-0.019,-0.036,+0.037,+0.088,+0.006,+0.016,-0.088,-0.006,-0.016,+0.143,-0.106,+0.083,-0.006,-0.143,+0.026,+0.097,-0.048,+0.034,+0.146,-0.075,+0.061
1783582217.860,115,41.2,1783582126664.0,0.58,+0.066,-0.342,-0.045,+0.097,-0.364,-0.033,+0.029,-0.364,-0.034,+0.120,-0.364,+0.094,-0.032,-0.348,-0.009,+0.200,-0.133,+0.104,-0.121,-0.166,-0.016,+0.296,+0.002,+0.005,-0.104,-0.019,-0.052,+0.264,-0.062,+0.048,-0.022,-0.038,+0.037,+0.089,+0.004,+0.011,-0.089,-0.004,-0.011,+0.144,-0.104,+0.083,-0.012,-0.140,+0.036,+0.097,-0.049,+0.032,+0.138,-0.076,+0.056
1783582217.880,116,47.3,0.0,0.58,+0.062,-0.343,-0.047,+0.093,-0.364,-0.035,+0.026,-0.364,-0.036,+0.115,-0.365,+0.092,-0.035,-0.350,-0.011,+0.192,-0.135,+0.102,-0.123,-0.167,-0.018,+0.286,+0.003,+0.008,-0.107,-0.020,-0.055,+0.321,-0.013,+0.323,-0.038,-0.036,+0.033,+0.089,+0.002,+0.006,-0.089,-0.002,-0.006,+0.137,-0.094,+0.072,-0.014,-0.129,+0.045,+0.098,-0.046,+0.029,+0.146,-0.077,+0.055
1783582217.904,117,52.9,0.0,0.58,+0.058,-0.343,-0.050,+0.089,-0.365,-0.037,+0.023,-0.365,-0.038,+0.109,-0.366,+0.091,-0.037,-0.351,-0.013,+0.184,-0.137,+0.099,-0.125,-0.168,-0.020,+0.276,+0.004,+0.010,-0.110,-0.020,-0.057,+0.377,+0.036,+0.597,-0.053,-0.033,+0.029,+0.089,+0.001,+0.002,-0.089,-0.001,-0.002,+0.131,-0.085,+0.061,-0.017,-0.119,+0.055,+0.099,-0.043,+0.026,+0.154,-0.078,+0.054
1783582217.920,118,43.9,1783582126657.4,0.58,+0.056,-0.343,-0.051,+0.087,-0.365,-0.038,+0.022,-0.365,-0.040,+0.108,-0.367,+0.090,-0.036,-0.350,-0.017,+0.181,-0.141,+0.100,-0.125,-0.170,-0.021,+0.271,+0.003,+0.010,-0.111,-0.021,-0.059,+0.433,+0.086,+0.873,-0.065,-0.029,+0.024,+0.088,+0.000,+0.001,-0.088,-0.000,-0.001,+0.124,-0.077,+0.050,-0.014,-0.111,+0.055,+0.101,-0.040,+0.025,+0.169,-0.078,+0.058
1783582217.941,119,53.6,0.0,0.58,+0.050,-0.343,-0.050,+0.081,-0.365,-0.037,+0.015,-0.365,-0.039,+0.103,-0.363,+0.077,-0.041,-0.349,-0.019,+0.173,-0.145,+0.102,-0.130,-0.170,-0.021,+0.262,+0.004,+0.011,-0.116,-0.021,-0.058,+0.505,+0.137,+1.157,-0.081,-0.024,+0.022,+0.086,+0.001,+0.004,-0.086,-0.001,-0.004,+0.125,-0.067,+0.047,-0.010,-0.104,+0.059,+0.110,-0.035,+0.027,+0.186,-0.080,+0.067
1783582217.958,120,52.7,0.0,0.58,+0.043,-0.343,-0.049,+0.074,-0.364,-0.036,+0.009,-0.364,-0.038,+0.097,-0.359,+0.063,-0.046,-0.348,-0.020,+0.166,-0.148,+0.105,-0.135,-0.170,-0.020,+0.254,+0.004,+0.012,-0.122,-0.020,-0.057,+0.577,+0.189,+1.441,-0.097,-0.019,+0.019,+0.085,+0.002,+0.006,-0.085,-0.002,-0.006,+0.125,-0.057,+0.043,-0.005,-0.096,+0.064,+0.120,-0.029,+0.029,+0.202,-0.082,+0.076
1783582217.978,121,53.0,0.0,0.58,+0.039,-0.342,-0.047,+0.069,-0.364,-0.034,+0.004,-0.363,-0.036,+0.094,-0.355,+0.050,-0.052,-0.347,-0.017,+0.161,-0.148,+0.107,-0.141,-0.168,-0.018,+0.250,+0.005,+0.014,-0.126,-0.020,-0.055,+0.592,+0.191,+1.450,-0.101,-0.019,+0.021,+0.084,+0.003,+0.009,-0.084,-0.003,-0.009,+0.132,-0.054,+0.051,-0.003,-0.096,+0.068,+0.128,-0.028,+0.033,+0.204,-0.084,+0.081
1783582217.995,122,58.2,1783582126665.5,0.58,+0.035,-0.341,-0.045,+0.064,-0.363,-0.031,-0.001,-0.363,-0.034,+0.091,-0.351,+0.037,-0.058,-0.347,-0.014,+0.157,-0.147,+0.109,-0.146,-0.166,-0.016,+0.246,+0.005,+0.015,-0.131,-0.019,-0.053,+0.607,+0.193,+1.458,-0.105,-0.019,+0.023,+0.084,+0.004,+0.012,-0.084,-0.004,-0.012,+0.139,-0.052,+0.059,-0.001,-0.097,+0.072,+0.136,-0.026,+0.037,+0.205,-0.085,+0.086
1783582218.019,123,40.9,0.0,0.56,+0.025,-0.341,-0.046,+0.054,-0.364,-0.032,-0.011,-0.363,-0.034,+0.083,-0.345,+0.012,-0.075,-0.350,-0.003,+0.147,-0.147,+0.109,-0.154,-0.164,-0.015,+0.239,+0.004,+0.012,-0.140,-0.017,-0.047,+0.548,+0.129,+1.136,-0.105,-0.029,+0.022,+0.084,+0.005,+0.014,-0.084,-0.005,-0.014,+0.153,-0.048,+0.059,-0.001,-0.094,+0.056,+0.159,-0.024,+0.035,+0.189,-0.083,+0.084
1783582218.040,124,62.3,0.0,0.56,+0.019,-0.342,-0.048,+0.048,-0.365,-0.035,-0.017,-0.364,-0.037,+0.079,-0.344,+0.000,-0.087,-0.354,+0.006,+0.141,-0.148,+0.106,-0.157,-0.164,-0.017,+0.236,+0.003,+0.008,-0.144,-0.016,-0.045,+0.474,+0.063,+0.806,-0.101,-0.039,+0.019,+0.085,+0.004,+0.012,-0.085,-0.004,-0.012,+0.160,-0.046,+0.052,-0.003,-0.091,+0.036,+0.173,-0.024,+0.030,+0.171,-0.078,+0.077
1783582218.056,125,48.2,1783582126659.4,0.56,+0.014,-0.342,-0.051,+0.042,-0.366,-0.037,-0.023,-0.365,-0.040,+0.076,-0.342,-0.012,-0.098,-0.357,+0.014,+0.136,-0.149,+0.103,-0.159,-0.164,-0.019,+0.233,+0.001,+0.004,-0.148,-0.015,-0.042,+0.399,-0.003,+0.475,-0.098,-0.049,+0.016,+0.087,+0.003,+0.010,-0.087,-0.003,-0.010,+0.167,-0.044,+0.044,-0.006,-0.088,+0.016,+0.188,-0.024,+0.025,+0.153,-0.074,+0.070
1783582218.075,126,60.2,0.0,0.56,+0.008,-0.343,-0.053,+0.036,-0.367,-0.040,-0.028,-0.366,-0.043,+0.072,-0.340,-0.025,-0.110,-0.361,+0.022,+0.130,-0.149,+0.100,-0.161,-0.165,-0.021,+0.230,-0.000,-0.000,-0.153,-0.014,-0.039,+0.325,-0.069,+0.145,-0.094,-0.059,+0.012,+0.088,+0.003,+0.008,-0.088,-0.003,-0.008,+0.174,-0.042,+0.037,-0.008,-0.085,-0.005,+0.202,-0.024,+0.019,+0.136,-0.070,+0.064
1783582218.092,127,50.9,0.0,0.56,+0.000,-0.344,-0.060,+0.028,-0.369,-0.047,-0.037,-0.368,-0.050,+0.063,-0.347,-0.017,-0.130,-0.369,+0.038,+0.121,-0.152,+0.093,-0.164,-0.166,-0.026,+0.225,-0.005,-0.013,-0.159,-0.012,-0.035,+0.251,-0.138,-0.195,-0.091,-0.063,+0.007,+0.089,+0.003,+0.007,-0.089,-0.003,-0.007,+0.190,-0.042,+0.024,-0.004,-0.078,-0.016,+0.218,-0.035,-0.018,+0.121,-0.066,+0.051
1783582218.112,128,51.3,0.0,0.56,-0.002,-0.346,-0.065,+0.026,-0.371,-0.051,-0.041,-0.370,-0.054,+0.058,-0.354,+0.002,-0.139,-0.373,+0.044,+0.118,-0.154,+0.089,-0.165,-0.166,-0.029,+0.224,-0.009,-0.021,-0.161,-0.012,-0.034,+0.253,-0.141,-0.204,-0.092,-0.056,+0.005,+0.090,+0.003,+0.008,-0.090,-0.003,-0.008,+0.199,-0.044,+0.019,+0.001,-0.074,-0.007,+0.218,-0.046,-0.049,+0.124,-0.065,+0.045
1783582218.129,129,59.5,1783582126666.1,0.56,-0.004,-0.347,-0.069,+0.024,-0.372,-0.056,-0.044,-0.371,-0.059,+0.053,-0.362,+0.021,-0.148,-0.377,+0.051,+0.116,-0.156,+0.084,-0.165,-0.167,-0.033,+0.222,-0.012,-0.029,-0.163,-0.012,-0.033,+0.254,-0.144,-0.212,-0.093,-0.050,+0.003,+0.090,+0.003,+0.010,-0.090,-0.003,-0.010,+0.207,-0.046,+0.014,+0.007,-0.071,+0.002,+0.219,-0.057,-0.081,+0.127,-0.065,+0.039
1783582218.148,130,54.3,0.0,0.56,-0.007,-0.348,-0.074,+0.022,-0.374,-0.060,-0.047,-0.373,-0.063,+0.049,-0.370,+0.041,-0.157,-0.381,+0.057,+0.113,-0.157,+0.080,-0.165,-0.168,-0.036,+0.221,-0.016,-0.037,-0.165,-0.011,-0.032,+0.255,-0.148,-0.221,-0.093,-0.043,+0.000,+0.090,+0.004,+0.011,-0.090,-0.004,-0.011,+0.216,-0.048,+0.009,+0.013,-0.067,+0.011,+0.219,-0.068,-0.112,+0.130,-0.065,+0.033
1783582218.179,131,49.3,0.0,0.56,-0.010,-0.349,-0.077,+0.019,-0.375,-0.063,-0.051,-0.373,-0.066,+0.046,-0.374,+0.048,-0.160,-0.381,+0.055,+0.109,-0.158,+0.077,-0.165,-0.169,-0.038,+0.218,-0.019,-0.041,-0.163,-0.013,-0.037,+0.291,-0.139,-0.159,-0.092,-0.038,-0.001,+0.090,+0.004,+0.010,-0.090,-0.004,-0.010,+0.222,-0.055,-0.022,+0.020,-0.062,+0.016,+0.220,-0.079,-0.148,+0.131,-0.064,+0.030
1783582218.197,132,34.8,1783582126667.0,0.56,-0.011,-0.348,-0.075,+0.018,-0.374,-0.062,-0.051,-0.373,-0.065,+0.048,-0.370,+0.037,-0.155,-0.378,+0.046,+0.108,-0.158,+0.078,-0.165,-0.169,-0.036,+0.218,-0.019,-0.037,-0.159,-0.015,-0.042,+0.326,-0.126,-0.087,-0.089,-0.039,-0.001,+0.090,+0.003,+0.008,-0.090,-0.003,-0.008,+0.219,-0.060,-0.048,+0.022,-0.060,+0.012,+0.221,-0.080,-0.151,+0.130,-0.064,+0.032
1783582218.214,133,55.6,0.0,0.56,-0.012,-0.348,-0.073,+0.018,-0.373,-0.061,-0.052,-0.372,-0.064,+0.049,-0.366,+0.025,-0.150,-0.374,+0.037,+0.107,-0.157,+0.079,-0.164,-0.169,-0.035,+0.217,-0.018,-0.033,-0.156,-0.017,-0.048,+0.360,-0.114,-0.016,-0.086,-0.041,-0.001,+0.090,+0.002,+0.006,-0.090,-0.002,-0.006,+0.215,-0.065,-0.074,+0.023,-0.059,+0.008,+0.222,-0.081,-0.154,+0.128,-0.063,+0.035
1783582218.233,134,61.1,0.0,0.56,-0.011,-0.347,-0.068,+0.019,-0.371,-0.057,-0.050,-0.370,-0.059,+0.054,-0.359,+0.009,-0.142,-0.370,+0.031,+0.109,-0.155,+0.082,-0.162,-0.168,-0.031,+0.216,-0.027,-0.049,-0.153,-0.020,-0.053,+0.536,-0.060,+0.329,-0.086,-0.044,-0.005,+0.088,+0.003,+0.007,-0.088,-0.003,-0.007,+0.216,-0.063,-0.068,+0.025,-0.061,+0.010,+0.222,-0.086,-0.168,+0.134,-0.070,+0.046
1783582218.252,135,44.2,0.0,0.56,-0.009,-0.345,-0.063,+0.021,-0.369,-0.052,-0.048,-0.368,-0.054,+0.059,-0.351,-0.007,-0.133,-0.365,+0.025,+0.111,-0.154,+0.085,-0.161,-0.167,-0.027,+0.214,-0.035,-0.065,-0.150,-0.023,-0.058,+0.712,-0.005,+0.674,-0.087,-0.047,-0.009,+0.087,+0.003,+0.009,-0.087,-0.003,-0.009,+0.217,-0.060,-0.062,+0.026,-0.063,+0.012,+0.222,-0.092,-0.182,+0.140,-0.077,+0.057
1783582218.269,136,57.7,1783582126673.3,0.56,-0.007,-0.345,-0.059,+0.023,-0.368,-0.048,-0.045,-0.367,-0.050,+0.062,-0.348,-0.012,-0.129,-0.364,+0.028,+0.113,-0.153,+0.087,-0.160,-0.167,-0.024,+0.214,-0.044,-0.085,-0.150,-0.023,-0.057,+0.853,+0.037,+0.948,-0.090,-0.048,-0.013,+0.085,+0.004,+0.013,-0.085,-0.004,-0.013,+0.220,-0.053,-0.031,+0.025,-0.067,+0.018,+0.222,-0.096,-0.192,+0.148,-0.083,+0.066
1783582218.292,137,47.8,0.0,0.56,-0.004,-0.344,-0.055,+0.026,-0.367,-0.044,-0.042,-0.366,-0.046,+0.065,-0.344,-0.016,-0.125,-0.363,+0.032,+0.116,-0.153,+0.090,-0.159,-0.166,-0.021,+0.214,-0.052,-0.105,-0.151,-0.024,-0.056,+0.995,+0.079,+1.223,-0.092,-0.050,-0.018,+0.084,+0.006,+0.016,-0.084,-0.006,-0.016,+0.224,-0.046,+0.001,+0.025,-0.070,+0.024,+0.221,-0.101,-0.203,+0.155,-0.090,+0.074
1783582218.313,138,46.5,0.0,0.56,-0.001,-0.343,-0.053,+0.029,-0.366,-0.042,-0.039,-0.365,-0.044,+0.069,-0.340,-0.025,-0.120,-0.363,+0.033,+0.122,-0.157,+0.027,-0.157,-0.166,-0.020,+0.210,-0.068,-0.145,-0.152,-0.025,-0.054,+1.157,+0.150,+1.537,-0.096,-0.053,-0.024,+0.082,+0.006,+0.018,-0.082,-0.006,-0.018,+0.221,-0.052,-0.020,+0.025,-0.074,+0.028,+0.221,-0.103,-0.208,+0.162,-0.108,+0.020
1783582218.329,139,64.5,0.0,0.56,-0.000,-0.344,-0.055,+0.029,-0.366,-0.044,-0.038,-0.365,-0.047,+0.070,-0.341,-0.030,-0.119,-0.363,+0.031,+0.126,-0.162,-0.037,-0.156,-0.167,-0.021,+0.207,-0.074,-0.165,-0.153,-0.025,-0.054,+1.179,+0.179,+1.577,-0.098,-0.055,-0.026,+0.083,+0.006,+0.015,-0.083,-0.006,-0.015,+0.213,-0.065,-0.071,+0.025,-0.075,+0.026,+0.222,-0.101,-0.203,+0.160,-0.118,-0.043
1783582218.345,140,59.6,1783582126665.7,0.56,+0.001,-0.344,-0.057,+0.030,-0.367,-0.047,-0.037,-0.366,-0.049,+0.071,-0.341,-0.034,-0.118,-0.363,+0.029,+0.129,-0.167,-0.102,-0.156,-0.167,-0.023,+0.204,-0.081,-0.186,-0.154,-0.025,-0.053,+1.200,+0.207,+1.617,-0.099,-0.056,-0.028,+0.084,+0.005,+0.013,-0.084,-0.005,-0.013,+0.206,-0.078,-0.123,+0.025,-0.076,+0.024,+0.223,-0.098,-0.197,+0.159,-0.128,-0.105
1783582218.366,141,58.0,0.0,0.56,+0.002,-0.345,-0.059,+0.031,-0.367,-0.049,-0.036,-0.366,-0.051,+0.073,-0.341,-0.039,-0.117,-0.363,+0.027,+0.133,-0.171,-0.166,-0.155,-0.168,-0.023,+0.201,-0.087,-0.201,-0.156,-0.025,-0.051,+1.219,+0.236,+1.658,-0.099,-0.058,-0.030,+0.085,+0.003,+0.010,-0.085,-0.003,-0.010,+0.199,-0.090,-0.169,+0.025,-0.077,+0.021,+0.224,-0.094,-0.189,+0.157,-0.138,-0.168
1783582218.383,142,44.9,0.0,0.56,+0.003,-0.345,-0.061,+0.032,-0.367,-0.050,-0.035,-0.367,-0.053,+0.074,-0.341,-0.043,-0.115,-0.363,+0.025,+0.137,-0.176,-0.229,-0.154,-0.168,-0.024,+0.198,-0.092,-0.217,-0.157,-0.025,-0.049,+1.239,+0.265,+1.699,-0.100,-0.059,-0.031,+0.086,+0.002,+0.006,-0.086,-0.002,-0.006,+0.192,-0.101,-0.215,+0.025,-0.078,+0.017,+0.226,-0.091,-0.180,+0.156,-0.148,-0.230
