# model_type: yolov8-nano
timestamp,frame_id,fps,depth_m,j00_nose_x,j00_nose_y,j00_nose_z,j01_L_eye_x,j01_L_eye_y,j01_L_eye_z,j02_R_eye_x,j02_R_eye_y,j02_R_eye_z,j03_L_ear_x,j03_L_ear_y,j03_L_ear_z,j04_R_ear_x,j04_R_ear_y,j04_R_ear_z,j05_L_shoulder_x,j05_L_shoulder_y,j05_L_shoulder_z,j06_R_shoulder_x,j06_R_shoulder_y,j06_R_shoulder_z,j07_L_elbow_x,j07_L_elbow_y,j07_L_elbow_z,j08_R_elbow_x,j08_R_elbow_y,j08_R_elbow_z,j09_L_wrist_x,j09_L_wrist_y,j09_L_wrist_z,j10_R_wrist_x,j10_R_wrist_y,j10_R_wrist_z,j11_L_hip_x,j11_L_hip_y,j11_L_hip_z,j12_R_hip_x,j12_R_hip_y,j12_R_hip_z,j13_L_knee_x,j13_L_knee_y,j13_L_knee_z,j14_R_knee_x,j14_R_knee_y,j14_R_knee_z,j15_L_ankle_x,j15_L_ankle_y,j15_L_ankle_z,j16_R_ankle_x,j16_R_ankle_y,j16_R_ankle_z
1783500341.778,31,12.0,0.75,-0.047,-0.344,-0.044,-0.015,-0.380,-0.044,-0.077,-0.372,-0.043,+0.039,-0.387,+0.050,-0.098,-0.350,-0.038,+0.122,-0.234,+0.143,-0.177,-0.171,+0.048,+0.831,-0.221,+3.220,-0.194,-0.038,-0.065,+4.380,-4.540,+14.106,-0.171,-0.023,-0.061,+0.078,+0.007,+0.019,-0.078,-0.007,-0.019,+0.114,-0.096,+0.053,-0.049,-0.119,+0.029,+0.134,-0.062,+0.072,+0.107,-0.123,+0.046
1783500341.873,32,13.0,0.78,-0.051,-0.343,-0.046,-0.020,-0.380,-0.044,-0.081,-0.372,-0.045,+0.033,-0.386,+0.048,-0.102,-0.349,-0.040,+0.120,-0.237,+0.141,-0.180,-0.166,+0.044,+0.996,-0.356,+3.598,-0.196,-0.037,-0.068,+5.706,-5.896,+17.406,-0.171,-0.023,-0.056,+0.079,+0.007,+0.021,-0.079,-0.007,-0.021,+0.108,-0.086,+0.051,-0.057,-0.109,+0.024,+0.120,-0.057,+0.060,+0.101,-0.117,+0.045
1783500341.931,33,12.2,1.34,-0.058,-0.341,-0.043,-0.027,-0.378,-0.040,-0.088,-0.370,-0.040,+0.025,-0.383,+0.047,-0.110,-0.347,-0.035,+0.117,-0.236,+0.144,-0.186,-0.160,+0.045,+1.159,-0.474,+3.953,-0.206,-0.038,-0.055,+8.895,-8.370,+24.100,-0.176,-0.030,-0.044,+0.081,+0.006,+0.018,-0.081,-0.006,-0.018,+0.106,-0.072,+0.057,-0.069,-0.098,+0.025,+0.120,-0.046,+0.051,+0.089,-0.108,+0.049
1783500341.955,34,25.0,1.34,-0.064,-0.339,-0.038,-0.033,-0.377,-0.036,-0.095,-0.368,-0.035,+0.018,-0.381,+0.047,-0.118,-0.345,-0.030,+0.113,-0.235,+0.147,-0.194,-0.157,+0.049,+1.259,-0.537,+4.012,-0.216,-0.039,-0.042,+11.153,-9.699,+27.493,-0.181,-0.035,-0.030,+0.083,+0.005,+0.014,-0.083,-0.005,-0.014,+0.111,-0.060,+0.065,-0.078,-0.087,+0.026,+0.133,-0.037,+0.051,+0.077,-0.097,+0.054
1783500341.974,35,48.6,1.55,-0.066,-0.339,-0.041,-0.036,-0.378,-0.037,-0.098,-0.369,-0.036,+0.015,-0.382,+0.042,-0.121,-0.347,-0.031,+0.113,-0.237,+0.142,-0.195,-0.158,+0.046,+1.390,-0.579,+4.060,-0.219,-0.043,-0.045,+13.523,-10.362,+29.827,-0.187,-0.037,-0.034,+0.083,+0.006,+0.016,-0.083,-0.006,-0.016,+0.109,-0.063,+0.060,-0.079,-0.087,+0.023,+0.132,-0.045,+0.045,+0.078,-0.101,+0.056
1783500342.006,36,45.0,1.55,-0.067,-0.340,-0.043,-0.037,-0.379,-0.039,-0.099,-0.370,-0.037,+0.015,-0.384,+0.039,-0.121,-0.348,-0.032,+0.114,-0.237,+0.139,-0.194,-0.159,+0.044,+1.468,-0.548,+4.020,-0.220,-0.046,-0.047,+15.805,-10.741,+31.965,-0.190,-0.038,-0.036,+0.083,+0.006,+0.017,-0.083,-0.006,-0.017,+0.110,-0.067,+0.057,-0.075,-0.090,+0.020,+0.140,-0.054,+0.040,+0.084,-0.108,+0.058
1783500342.040,37,29.0,1.55,-0.066,-0.340,-0.042,-0.037,-0.380,-0.039,-0.099,-0.370,-0.036,+0.016,-0.385,+0.031,-0.122,-0.349,-0.030,+0.112,-0.234,+0.134,-0.194,-0.164,+0.045,+1.455,-0.429,+3.903,-0.225,-0.051,-0.038,+17.713,-10.087,+34.302,-0.198,-0.045,-0.037,+0.081,+0.007,+0.019,-0.081,-0.007,-0.019,+0.119,-0.078,+0.052,-0.067,-0.095,+0.021,+0.159,-0.069,+0.022,+0.093,-0.112,+0.055
1783500342.072,38,25.7,1.55,-0.064,-0.343,-0.046,-0.034,-0.382,-0.043,-0.096,-0.372,-0.041,+0.019,-0.387,+0.023,-0.119,-0.352,-0.033,+0.112,-0.236,+0.125,-0.190,-0.169,+0.040,+1.443,-0.325,+3.810,-0.222,-0.053,-0.044,+17.757,-8.315,+33.244,-0.201,-0.045,-0.045,+0.079,+0.009,+0.025,-0.079,-0.009,-0.025,+0.122,-0.093,+0.039,-0.054,-0.102,+0.016,+0.164,-0.090,+0.002,+0.109,-0.121,+0.048
1783500342.109,39,30.7,0.79,-0.061,-0.344,-0.049,-0.032,-0.383,-0.046,-0.092,-0.373,-0.044,+0.024,-0.387,+0.012,-0.114,-0.353,-0.034,+0.112,-0.237,+0.115,-0.184,-0.175,+0.037,+1.295,-0.207,+3.271,-0.216,-0.055,-0.057,+14.691,-5.705,+26.327,-0.199,-0.043,-0.060,+0.075,+0.011,+0.032,-0.075,-0.011,-0.032,+0.123,-0.111,+0.029,-0.029,-0.110,+0.014,+0.162,-0.113,-0.014,+0.140,-0.135,+0.022
1783500342.153,40,22.7,0.79,-0.062,-0.344,-0.045,-0.032,-0.382,-0.043,-0.093,-0.371,-0.040,+0.025,-0.384,+0.005,-0.116,-0.352,-0.029,+0.108,-0.235,+0.113,-0.184,-0.178,+0.040,+1.116,-0.110,+2.743,-0.216,-0.054,-0.055,+11.512,-3.760,+20.470,-0.196,-0.044,-0.057,+0.073,+0.012,+0.033,-0.073,-0.012,-0.033,+0.131,-0.114,+0.031,-0.013,-0.107,+0.017,+0.175,-0.119,-0.022,+0.159,-0.133,-0.001
